date,VALE3.SA,PETR4.SA,PETR3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ABEV3.SA,WEGE3.SA,CMIG4.SA,RENT3.SA,SUZB3.SA,SBSP3.SA,ITSA4.SA,UGPA3.SA,CSAN3.SA,ENEV3.SA,RADL3.SA,FLRY3.SA,SMTO3.SA,BEEF3.SA,CSNA3.SA,GGBR4.SA,USIM5.SA,LREN3.SA,SANB11.SA,BBDC3.SA,YDUQ3.SA,MULT3.SA,EZTC3.SA,MRVE3.SA
2010-01-18,20.447303771972656,7.721218585968018,9.962397575378418,6.684764862060547,5.851826190948486,4.700263023376465,3.230034828186035,1.9552130699157715,1.476358413696289,4.473906517028809,12.587876319885254,1.2387003898620605,1.8069705963134766,1.978463053703308,3.4105913639068604,87.43611145019531,1.522848129272461,4.960277080535889,4.312923431396484,5.378453254699707,12.286070823669434,12.667681694030762,18.797014236450195,3.3337066173553467,7.795546054840088,3.9248321056365967,4.824727535247803,7.165777683258057,2.4796595573425293,6.66887092590332
2010-01-19,20.730247497558594,7.685306549072266,9.9063720703125,6.666988372802734,5.904881954193115,4.7789740562438965,3.2347073554992676,2.005347967147827,1.5050770044326782,4.4840989112854,12.587876319885254,1.2371822595596313,1.8225597143173218,1.978463053703308,3.4413182735443115,85.77942657470703,1.5072500705718994,5.0002593994140625,4.301720142364502,5.24937105178833,12.417401313781738,12.627955436706543,18.984607696533203,3.3731343746185303,7.8429999351501465,3.989370346069336,4.782774448394775,7.188172817230225,2.4596617221832275,6.796139717102051
2010-01-20,20.16436195373535,7.488842964172363,9.633563995361328,6.490980625152588,5.2409281730651855,4.636003494262695,3.1632003784179688,2.0450360774993896,1.486434817314148,4.310847759246826,12.587876319885254,1.2030267715454102,1.763315200805664,1.978463053703308,3.3184139728546143,84.67497253417969,1.4916526079177856,4.935288906097412,4.268112659454346,5.048575401306152,12.116605758666992,12.182157516479492,18.26799774169922,3.2425899505615234,7.676919460296631,3.8653042316436768,4.6673994064331055,6.897060394287109,2.3853867053985596,6.719778537750244
2010-01-21,19.466440200805664,7.252241134643555,9.36319351196289,6.371860980987549,5.109096527099609,4.5605058670043945,3.188389778137207,1.9499921798706055,1.4889559745788574,4.147789001464844,12.587876319885254,1.1775997877120972,1.7414889335632324,1.978463053703308,3.196972608566284,82.13471984863281,1.4552580118179321,4.902802467346191,4.252429485321045,5.01271915435791,11.58279800415039,11.652498245239258,17.371294021606445,3.1716208457946777,7.4227142333984375,3.7812774181365967,4.4681172370910645,6.71791934967041,2.345391273498535,6.383789539337158
2010-01-22,19.05522346496582,7.340965747833252,9.385114669799805,6.444756507873535,5.109096527099609,4.584601402282715,3.230034828186035,1.8800135850906372,1.4808956384658813,4.137598991394043,12.587876319885254,1.153691291809082,1.763315200805664,1.978463053703308,3.3506031036376953,82.281982421875,1.466176986694336,4.8728156089782715,4.1224822998046875,4.8406081199646,11.354023933410645,11.498016357421875,17.446327209472656,3.1278135776519775,7.3549275398254395,3.824740409851074,4.457627773284912,6.71791934967041,2.3311080932617188,6.419425010681152
2010-01-26,18.670427322387695,7.161403179168701,9.217046737670898,6.460752010345459,5.1348185539245605,4.46090841293335,3.1729507446289062,1.835101842880249,1.5469014644622803,4.1783623695373535,12.587876319885254,1.1582450866699219,1.7617566585540771,1.978463053703308,3.311098337173462,85.4112777709961,1.4261428117752075,4.845330238342285,4.055267810821533,4.783238410949707,11.406980514526367,11.599534034729004,17.46133804321289,3.101531505584717,7.592189788818359,3.824740409851074,4.426163673400879,6.7291154861450195,2.3482489585876465,6.353244781494141
2010-01-27,18.413894653320312,7.205766201019287,9.25601863861084,6.368305683135986,5.020679473876953,4.425570011138916,3.1392288208007812,1.8695679903030396,1.551937460899353,4.031611919403076,12.587876319885254,1.148758053779602,1.7243388891220093,1.978463053703308,3.274519920349121,85.77942657470703,1.3933875560760498,4.842829704284668,4.032862186431885,4.912321090698242,11.180323600769043,11.268498420715332,17.82152557373047,3.0971508026123047,7.456609725952148,3.75230073928833,4.447139739990234,6.7403106689453125,2.3339645862579346,6.317610740661621
2010-01-28,18.402576446533203,7.3113908767700195,9.450881004333496,6.558536052703857,5.105880260467529,4.433600902557373,3.14369797706604,1.8967249393463135,1.5610110759735107,3.933773994445801,12.587876319885254,1.174564003944397,1.76487398147583,1.978463053703308,3.1896567344665527,84.89585876464844,1.3777896165847778,4.8728156089782715,4.012697219848633,4.919492721557617,11.500184059143066,11.299395561218262,18.252986907958984,3.101531505584717,7.592189788818359,3.779829263687134,4.591882705688477,6.720158576965332,2.2968270778656006,6.103798866271973
2010-01-29,18.451614379882812,7.218442440032959,9.309606552124023,6.4234232902526855,5.0367536544799805,4.513920307159424,3.0472023487091064,1.8852365016937256,1.579652190208435,4.023457050323486,12.587876319885254,1.1897441148757935,1.7508431673049927,1.978463053703308,3.116499423980713,84.85904693603516,1.4037861824035645,4.870316028594971,4.032862186431885,4.941006183624268,11.650582313537598,11.184633255004883,18.60942268371582,3.152345895767212,7.632853984832764,3.7233264446258545,4.7219390869140625,6.71791934967041,2.328251600265503,6.185250759124756
2010-02-01,19.009958267211914,7.24590539932251,9.333966255187988,6.546488285064697,5.121956825256348,4.8191304206848145,3.077674627304077,1.8925471305847168,1.5645347833633423,4.176326274871826,12.587876319885254,1.2231404781341553,1.77578866481781,1.978463053703308,3.4500961303710938,86.0739517211914,1.4656561613082886,4.795351028442383,3.994774341583252,4.933835506439209,11.915369033813477,11.475951194763184,18.91332244873047,3.1891438961029053,7.466775894165039,3.766789197921753,4.866681098937988,6.71791934967041,2.428236246109009,6.31251859664917
2010-02-02,19.009958267211914,7.203655242919922,9.329093933105469,6.633635520935059,5.203108787536621,4.915513515472412,3.152839422225952,1.8695679903030396,1.5418602228164673,4.145751476287842,12.587876319885254,1.2117552757263184,1.8022924661636353,1.978463053703308,3.4237611293792725,87.84107971191406,1.48021399974823,4.722883224487305,4.032862186431885,4.941006183624268,12.09965991973877,11.7407808303833,18.98085594177246,3.2154293060302734,7.456609725952148,3.8107430934906006,4.782774448394775,6.695525169372559,2.393956422805786,6.5670576095581055
2010-02-03,18.96845817565918,7.190980434417725,9.326656341552734,6.6051812171936035,5.170942783355713,4.795037746429443,3.1995623111724854,1.8967249393463135,1.5212029218673706,4.080527305603027,12.587876319885254,1.214411973953247,1.8007339239120483,1.978463053703308,3.488138437271118,90.19725036621094,1.5238887071609497,4.720384120941162,3.9589271545410156,4.890807628631592,12.072120666503906,11.709877967834473,18.834535598754883,3.3967888355255127,7.602355003356934,3.8237874507904053,4.782774448394775,7.009027481079102,2.3853867053985596,6.490696430206299
2010-02-04,17.942323684692383,6.82340145111084,8.878469467163086,6.350860118865967,5.018146991729736,4.706686019897461,3.0675179958343506,1.8800135850906372,1.467793583869934,3.8522465229034424,12.587876319885254,1.1658352613449097,1.7227797508239746,1.978463053703308,3.4047398567199707,89.46094512939453,1.466176986694336,4.480493068695068,3.8088130950927734,4.819094181060791,11.56796932220459,11.16256046295166,18.102914810180664,3.246093988418579,7.13123083114624,3.709275007247925,4.384208679199219,6.733592510223389,2.285400152206421,6.103798866271973
2010-02-05,17.79141616821289,6.658626079559326,8.720145225524902,6.18902063369751,4.8331804275512695,4.481793403625488,2.9557878971099854,1.796457052230835,1.4995362758636475,3.8257508277893066,12.587876319885254,1.153691291809082,1.682244062423706,1.978463053703308,3.4237611293792725,90.5654067993164,1.4297822713851929,4.4205193519592285,3.7416000366210938,4.733039379119873,11.502301216125488,10.88890552520752,17.896562576293945,3.2443413734436035,6.863467693328857,3.609259843826294,4.403087615966797,6.605952262878418,2.2568325996398926,6.093618869781494
2010-02-08,17.919687271118164,6.705101013183594,8.802961349487305,6.171237945556641,4.825138568878174,4.5380167961120605,2.9253151416778564,1.8549463748931885,1.5065886974334717,3.770719051361084,12.587876319885254,1.1586248874664307,1.6760081052780151,1.978463053703308,3.584707498550415,91.30170440673828,1.4713754653930664,4.467999458312988,3.7416000366210938,4.754553318023682,11.521367073059082,10.725595474243164,17.633926391601562,3.21893310546875,7.012598514556885,3.5730254650115967,4.268835067749023,6.827643871307373,2.265402317047119,6.31251859664917
2010-02-09,18.29694175720215,6.810729503631592,8.953977584838867,6.446897983551025,4.989195346832275,4.764514923095703,2.916579246520996,1.919702172279358,1.5307759046554565,3.903203248977661,12.587876319885254,1.1897441148757935,1.7617566585540771,1.978463053703308,3.672495126724243,91.66986083984375,1.5077697038650513,4.622928142547607,3.786409616470337,4.725868225097656,11.820046424865723,10.924215316772461,17.765241622924805,3.2154293060302734,7.2024078369140625,3.668689012527466,4.3946967124938965,6.986636161804199,2.3368215560913086,6.531421661376953
2010-02-10,18.31580352783203,6.8952250480651855,9.080639839172363,6.482464790344238,5.050313949584961,4.883386135101318,2.9356753826141357,1.906124234199524,1.529262900352478,4.035687446594238,12.587876319885254,1.1821537017822266,1.7586381435394287,1.978463053703308,3.628600597381592,91.30170440673828,1.5072500705718994,4.732878684997559,3.8424227237701416,4.761724948883057,11.9471435546875,11.034565925598145,17.633926391601562,3.281139373779297,7.290530681610107,3.725219249725342,4.457627773284912,6.874670505523682,2.3853867053985596,6.541603088378906
2010-02-11,18.745880126953125,7.047327518463135,9.209739685058594,6.596287727355957,5.089522838592529,4.982985019683838,3.0065741539001465,1.906124234199524,1.5695756673812866,4.1783623695373535,12.587876319885254,1.2015081644058228,1.7773476839065552,1.978463053703308,3.545201301574707,91.70667266845703,1.5077697038650513,4.6903977394104,3.9208390712738037,4.905149936676025,12.286070823669434,11.56422233581543,17.615169525146484,3.298661708831787,7.443053245544434,3.7820074558258057,4.47021484375,6.94184684753418,2.448235511779785,6.80123233795166
2010-02-12,18.617610931396484,7.140277862548828,9.316914558410645,6.594508647918701,5.087906837463379,4.899449348449707,2.989102840423584,1.8497239351272583,1.5458931922912598,4.147789001464844,12.587876319885254,1.1753231287002563,1.7882612943649292,1.978463053703308,3.564223051071167,90.3813247680664,1.4812541007995605,4.622928142547607,3.9858133792877197,4.833437442779541,12.24370288848877,11.520085334777832,17.315011978149414,3.190020799636841,7.426105499267578,3.7544431686401367,4.472311496734619,6.670892238616943,2.3825297355651855,6.77068567276001
2010-02-17,19.35325813293457,7.235342979431152,9.35101318359375,6.73678731918335,5.231163024902344,4.880175590515137,3.134557008743286,1.8800135850906372,1.5469014644622803,4.129444599151611,12.587876319885254,1.2163091897964478,1.8178834915161133,1.978463053703308,3.5773913860321045,90.19725036621094,1.4999719858169556,4.7478718757629395,4.012697219848633,4.948178291320801,12.506369590759277,11.590704917907715,18.125425338745117,3.2425899505615234,7.558291912078857,3.8269803524017334,4.646422863006592,6.673131942749023,2.399670124053955,6.821593284606934
2010-02-18,19.681472778320312,7.328290939331055,9.42652416229248,6.758126258850098,5.198970317840576,4.923548221588135,3.113428831100464,1.9176137447357178,1.5514376163482666,4.229320049285889,12.587876319885254,1.212134599685669,1.831916093826294,1.978463053703308,3.5993378162384033,94.2101058959961,1.4947720766067505,4.972771167755127,4.048545837402344,4.912321090698242,12.62287712097168,11.617191314697266,18.496862411499023,3.2425899505615234,7.517618656158447,3.8124730587005615,4.562514781951904,6.673131942749023,2.4196672439575195,6.826685428619385
